Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2007,3,4,11,30,289,654,19,34.67736538,974,1
2007,3,4,12,30,294,664,19,35.43274858,973,1
2007,3,4,13,30,374,458,18,35.75988395,972,1
2007,3,4,14,30,387,259,18,35.33640918,972,1
2007,3,4,15,30,252,462,17,34.11829271,971,1
2007,3,4,16,30,194,325,17,32.11805281,972,1
2007,3,4,17,30,79,37,19,29.71416293,972,1
2007,3,4,18,30,0,0,19,28.62789828,973,2
2007,3,4,19,30,0,0,19,27.86538879,974,2
2007,3,4,20,30,0,0,19,27.15905523,974,2
2007,3,4,21,30,0,0,19,26.43744418,975,2
2007,3,4,22,30,0,0,19,25.66731287,974,2
2007,3,4,23,30,0,0,19,24.87853913,974,3
2007,3,5,0,30,0,0,19,24.12929898,974,3
2007,3,5,1,30,0,0,19,23.43055569,973,3
2007,3,5,2,30,0,0,19,22.79202828,973,2
2007,3,5,3,30,0,0,19,22.26379064,974,2
2007,3,5,4,30,0,0,19,21.86603195,975,2
2007,3,5,5,30,0,0,19,21.64245711,975,2
2007,3,5,6,30,0,0,20,22.82065078,977,2
2007,3,5,7,30,118,85,20,25.73017837,978,2
2007,3,5,8,30,213,265,19,28.95832472,978,2
2007,3,5,9,30,330,183,19,31.82334787,978,1
2007,3,5,10,30,303,566,20,33.886322,977,1
2007,3,5,11,30,289,652,20,35.19158556,976,1
2007,3,5,12,30,294,663,19,36.02540455,974,0
2007,3,5,13,30,287,647,18,36.21975226,973,0
2007,3,5,14,30,267,602,18,35.69657645,973,0
2007,3,5,15,30,242,482,17,34.35866277,973,1
2007,3,5,16,30,194,328,17,32.30433144,973,1
2007,3,5,17,30,82,52,18,29.8258365,974,2
2007,3,5,18,30,0,0,19,28.57939485,975,2
2007,3,5,19,30,0,0,19,27.74370865,975,2
2007,3,5,20,30,0,0,19,26.97307899,976,3
2007,3,5,21,30,0,0,19,26.23118866,975,3
2007,3,5,22,30,0,0,19,25.49532955,975,3
2007,3,5,23,30,0,0,19,24.66876497,975,3
2007,3,6,0,30,0,0,19,23.81769417,974,2
2007,3,6,1,30,0,0,18,22.9967069,973,2
2007,3,6,2,30,0,0,18,22.2931521,973,2
2007,3,6,3,30,0,0,18,21.74390096,973,2
2007,3,6,4,30,0,0,18,21.28311542,973,2
2007,3,6,5,30,0,0,17,20.92254961,974,2
2007,3,6,6,30,0,0,18,22.27828033,975,1
2007,3,6,7,30,113,138,18,25.63635715,975,1
2007,3,6,8,30,194,410,18,29.37740674,976,1
2007,3,6,9,30,245,548,17,33.02584152,976,1
2007,3,6,10,30,275,626,16,35.6227698,975,1
2007,3,6,11,30,298,656,15,37.26425374,974,1
2007,3,6,12,30,296,674,15,38.06778299,973,1
2007,3,6,13,30,289,658,14,38.10080443,971,1
2007,3,6,14,30,286,580,14,37.3219361,971,1
2007,3,6,15,30,278,441,14,35.76965657,970,1
2007,3,6,16,30,124,0,14,33.48388696,970,1
2007,3,6,17,30,19,0,16,30.83502532,971,1
2007,3,6,18,30,0,0,17,29.780679,971,1
2007,3,6,19,30,0,0,17,29.01308167,972,2
2007,3,6,20,30,0,0,16,28.23979101,972,2
2007,3,6,21,30,0,0,16,27.44915383,972,3
2007,3,6,22,30,0,0,16,26.53843669,972,3
2007,3,6,23,30,0,0,16,25.39337511,971,3
2007,3,7,0,30,0,0,17,24.20115385,971,3
2007,3,7,1,30,0,0,17,23.2039123,970,3
2007,3,7,2,30,0,0,18,22.45483419,970,3
2007,3,7,3,30,0,0,18,21.88936081,970,2
2007,3,7,4,30,0,0,18,21.58088142,970,2
2007,3,7,5,30,0,0,18,21.5206906,971,2
2007,3,7,6,30,0,0,18,22.49075586,972,2
2007,3,7,7,30,114,59,18,24.88729402,973,2
2007,3,7,8,30,235,173,17,27.74288659,974,2
2007,3,7,9,30,296,411,17,30.37176621,974,2
2007,3,7,10,30,274,618,16,32.49520079,973,2
2007,3,7,11,30,290,656,16,34.27363013,973,2
2007,3,7,12,30,294,666,16,35.34494603,971,2
2007,3,7,13,30,287,649,15,35.76457603,970,2
2007,3,7,14,30,268,603,15,35.28989551,969,2
2007,3,7,15,30,233,519,15,34.15008262,969,1
2007,3,7,16,30,176,376,15,32.49612895,969,1
2007,3,7,17,30,84,56,18,30.22471746,969,1
2007,3,7,18,30,0,0,18,29.40009689,970,2
2007,3,7,19,30,0,0,18,28.71488456,970,2
2007,3,7,20,30,0,0,17,27.8593319,971,3
2007,3,7,21,30,0,0,17,26.65262163,971,4
2007,3,7,22,30,0,0,18,25.27279863,970,4
2007,3,7,23,30,0,0,18,24.16131819,971,4
2007,3,8,0,30,0,0,18,23.36023193,970,3
2007,3,8,1,30,0,0,18,22.73944204,970,3
2007,3,8,2,30,0,0,19,22.27377363,970,3
2007,3,8,3,30,0,0,19,22.14833403,970,3
2007,3,8,4,30,0,0,19,22.24520012,970,3
2007,3,8,5,30,0,0,20,22.31608103,971,2
2007,3,8,6,30,0,0,20,22.9132029,972,2
2007,3,8,7,30,116,132,20,24.40362012,973,2
2007,3,8,8,30,191,412,19,25.86320566,973,2
2007,3,8,9,30,242,538,19,27.54372015,973,2
2007,3,8,10,30,273,611,18,29.3417877,973,2
2007,3,8,11,30,289,649,17,31.37365004,972,2
2007,3,8,12,30,293,660,17,33.78404453,971,2
2007,3,8,13,30,287,645,17,35.62957785,969,2
2007,3,8,14,30,268,601,16,35.47417707,968,2
2007,3,8,15,30,233,519,16,34.33537655,968,2
2007,3,8,16,30,177,378,16,32.41942759,969,2
2007,3,8,17,30,82,44,18,29.98253971,969,2
2007,3,8,18,30,0,0,17,29.02035995,970,2
2007,3,8,19,30,0,0,17,28.42143901,970,3
2007,3,8,20,30,0,0,16,27.66514766,971,4
2007,3,8,21,30,0,0,16,26.62741857,971,4
2007,3,8,22,30,0,0,17,25.31942747,970,4
2007,3,8,23,30,0,0,17,24.10466552,970,4
2007,3,9,0,30,0,0,17,23.18649195,970,4
2007,3,9,1,30,0,0,18,22.49966695,970,3
2007,3,9,2,30,0,0,18,21.99650975,970,3
2007,3,9,3,30,0,0,19,21.62419461,970,3
2007,3,9,4,30,0,0,19,21.32284728,971,3
2007,3,9,5,30,0,0,20,21.0876338,972,3
2007,3,9,6,30,0,0,20,22.47329995,973,3
2007,3,9,7,30,117,138,20,25.4868143,974,3
2007,3,9,8,30,193,420,19,28.78824163,975,3
2007,3,9,9,30,244,545,18,31.78692904,975,3
2007,3,9,10,30,274,618,17,34.26355387,974,3
2007,3,9,11,30,290,656,17,35.86528161,972,2
2007,3,9,12,30,295,666,17,36.85120721,970,2
2007,3,9,13,30,288,650,17,36.9037002,970,2
2007,3,9,14,30,268,603,17,35.91091524,969,2
2007,3,9,15,30,310,267,17,34.47316851,969,1
2007,3,9,16,30,198,316,17,33.03007694,970,1
2007,3,9,17,30,83,46,19,30.84350872,970,1
2007,3,9,18,30,0,0,19,29.87628026,971,2
2007,3,9,19,30,0,0,18,29.11712074,972,3
2007,3,9,20,30,0,0,17,28.20639812,972,3
2007,3,9,21,30,0,0,17,27.03405846,973,3
2007,3,9,22,30,0,0,18,25.67832006,972,4
2007,3,9,23,30,0,0,18,24.52160356,972,3
2007,3,10,0,30,0,0,19,23.76539742,972,3
2007,3,10,1,30,0,0,19,23.21393229,971,3
2007,3,10,2,30,0,0,20,22.90175328,971,3
2007,3,10,3,30,0,0,20,22.85864233,971,3
2007,3,10,4,30,0,0,20,22.81103846,972,3
2007,3,10,5,30,0,0,21,22.77144241,973,3
2007,3,10,6,30,0,0,21,23.25416738,974,3
2007,3,10,7,30,120,99,21,24.5828471,975,3
2007,3,10,8,30,193,414,20,25.97780464,976,3
2007,3,10,9,30,243,538,20,27.4032486,976,2
2007,3,10,10,30,273,610,20,28.92430301,975,2
2007,3,10,11,30,289,647,20,31.0957607,974,2
2007,3,10,12,30,293,656,20,32.32193745,973,2
2007,3,10,13,30,286,639,19,32.28818395,972,1
2007,3,10,14,30,266,594,19,31.65699538,971,1
2007,3,10,15,30,232,510,19,30.89855714,971,1
2007,3,10,16,30,175,370,20,30.19446972,971,1
2007,3,10,17,30,83,48,22,27.38838407,972,0
2007,3,10,18,30,0,0,20,28.07265302,972,1
2007,3,10,19,30,0,0,19,27.54798094,973,1
2007,3,10,20,30,0,0,19,26.79834757,973,2
2007,3,10,21,30,0,0,18,25.90531163,974,3
2007,3,10,22,30,0,0,18,24.81202115,974,3
2007,3,10,23,30,0,0,18,23.74802047,974,3
2007,3,11,0,30,0,0,18,22.92231554,973,3
2007,3,11,1,30,0,0,19,22.27464383,972,3
2007,3,11,2,30,0,0,19,21.80746751,972,3
2007,3,11,3,30,0,0,19,21.48751837,973,3
2007,3,11,4,30,0,0,19,21.19779833,973,3
2007,3,11,5,30,0,0,19,20.99383198,974,3
2007,3,11,6,30,0,0,19,22.35608768,975,2
2007,3,11,7,30,108,28,19,25.3171494,976,3
2007,3,11,8,30,235,105,18,28.45699518,976,3
2007,3,11,9,30,318,364,17,31.52257889,976,3
2007,3,11,10,30,384,360,16,34.0550029,975,3
2007,3,11,11,30,364,531,15,35.87487527,974,3
2007,3,11,12,30,295,667,15,36.9332684,973,3
2007,3,11,13,30,288,651,15,37.11445565,972,2
2007,3,11,14,30,269,605,14,36.29493291,971,2
2007,3,11,15,30,314,255,15,34.70108026,970,2
2007,3,11,16,30,205,170,15,33.33780655,971,2
2007,3,11,17,30,41,0,17,31.00715377,971,2
2007,3,11,18,30,0,0,17,29.92555038,971,2
2007,3,11,19,30,0,0,16,28.92108375,972,3
2007,3,11,20,30,0,0,16,27.69274659,973,4
2007,3,11,21,30,0,0,17,26.19401535,974,5
2007,3,11,22,30,0,0,18,24.95746007,974,4
2007,3,11,23,30,0,0,18,24.05095962,974,4
2007,3,12,0,30,0,0,19,23.37480658,973,4
2007,3,12,1,30,0,0,19,22.80282952,973,4
2007,3,12,2,30,0,0,20,22.29004411,972,4
2007,3,12,3,30,0,0,20,21.84747884,973,3
2007,3,12,4,30,0,0,20,21.55958209,973,3
2007,3,12,5,30,0,0,20,21.51457126,974,3
2007,3,12,6,30,0,0,20,22.65444834,975,3
2007,3,12,7,30,112,47,20,24.8912599,976,3
2007,3,12,8,30,258,150,19,28.22020847,976,3
2007,3,12,9,30,341,171,18,31.08283768,976,3
2007,3,12,10,30,275,620,17,33.48471916,976,3
2007,3,12,11,30,291,657,17,35.28360358,975,3
2007,3,12,12,30,295,667,17,36.06972223,973,3
2007,3,12,13,30,288,651,16,36.11380077,972,3
2007,3,12,14,30,269,605,16,35.72530382,971,3
2007,3,12,15,30,235,522,15,34.76975981,971,3
2007,3,12,16,30,178,381,14,33.24694013,971,3
2007,3,12,17,30,84,51,15,30.71273529,972,3
2007,3,12,18,30,0,0,15,29.21363646,973,4
2007,3,12,19,30,0,0,15,28.05375035,974,4
2007,3,12,20,30,0,0,15,26.84407264,975,4
2007,3,12,21,30,0,0,15,25.69789924,975,4
2007,3,12,22,30,0,0,16,24.6495638,975,3
2007,3,12,23,30,0,0,16,23.66609823,975,3
2007,3,13,0,30,0,0,16,22.76780861,974,3
2007,3,13,1,30,0,0,16,21.9241891,974,3
2007,3,13,2,30,0,0,17,21.14407644,973,3
2007,3,13,3,30,0,0,18,20.49229851,973,3
2007,3,13,4,30,0,0,18,19.99630523,974,3
2007,3,13,5,30,0,0,19,19.62516571,975,3
2007,3,13,6,30,1,0,19,21.08194205,976,3
2007,3,13,7,30,113,56,18,24.09280881,976,3
2007,3,13,8,30,228,316,17,27.81782721,977,3
2007,3,13,9,30,268,531,16,31.15899154,977,3
2007,3,13,10,30,301,591,14,34.10805349,976,3
2007,3,13,11,30,295,674,13,36.19856594,975,2
2007,3,13,12,30,299,684,12,37.44465851,973,2
2007,3,13,13,30,304,651,11,37.88523797,972,2
2007,3,13,14,30,281,590,10,37.37455542,971,2
2007,3,13,15,30,238,539,10,35.99308557,970,2
2007,3,13,16,30,197,345,10,33.84776075,971,2
2007,3,13,17,30,85,52,13,30.69227638,971,2
2007,3,13,18,30,0,0,12,29.18258682,972,3
2007,3,13,19,30,0,0,12,27.97193888,973,4
2007,3,13,20,30,0,0,13,26.54652262,973,4
2007,3,13,21,30,0,0,14,25.11213857,974,4
2007,3,13,22,30,0,0,15,23.89622963,974,4
2007,3,13,23,30,0,0,15,22.88895811,974,4
2007,3,14,0,30,0,0,16,22.04472679,973,3
2007,3,14,1,30,0,0,16,21.31233884,973,3
2007,3,14,2,30,0,0,17,20.67619776,972,3
2007,3,14,3,30,0,0,18,20.13964864,973,2
2007,3,14,4,30,0,0,18,19.67825186,973,2
2007,3,14,5,30,0,0,19,19.32063293,974,2
2007,3,14,6,30,1,0,19,21.03061506,975,2
2007,3,14,7,30,113,29,19,23.31453145,976,2
2007,3,14,8,30,239,104,17,27.47795652,977,2
2007,3,14,9,30,331,327,15,31.03312642,977,1
2007,3,14,10,30,327,554,14,34.22848258,976,1
2007,3,14,11,30,294,668,13,36.43662796,975,1
2007,3,14,12,30,298,678,12,37.66453756,973,1
2007,3,14,13,30,291,662,12,38.06788839,972,0
2007,3,14,14,30,292,579,12,37.52025488,971,0
2007,3,14,15,30,238,535,12,36.14565161,971,0
2007,3,14,16,30,197,346,12,33.89455567,971,1
2007,3,14,17,30,87,54,16,31.06670109,971,1
2007,3,14,18,30,0,0,16,29.84083497,972,1
2007,3,14,19,30,0,0,16,28.98307456,973,2
2007,3,14,20,30,0,0,15,28.10098051,973,2
2007,3,14,21,30,0,0,14,27.01472793,973,3
2007,3,14,22,30,0,0,15,25.91064624,973,3
2007,3,14,23,30,0,0,16,24.70584686,973,3
2007,3,15,0,30,0,0,17,23.95162062,972,2
2007,3,15,1,30,0,0,17,23.42224235,972,2
2007,3,15,2,30,0,0,17,22.89481942,972,2
2007,3,15,3,30,0,0,18,22.55439051,972,1
2007,3,15,4,30,0,0,18,22.3894987,973,1
2007,3,15,5,30,0,0,18,22.26450569,974,1
2007,3,15,6,30,2,0,18,23.32008291,975,1
2007,3,15,7,30,127,172,17,26.33350975,975,1
2007,3,15,8,30,199,436,16,30.73013539,975,0
2007,3,15,9,30,249,559,16,33.94885474,975,1
2007,3,15,10,30,278,631,15,36.70188034,975,1
2007,3,15,11,30,294,667,14,38.33422275,973,1
2007,3,15,12,30,298,677,14,38.93330779,972,1
2007,3,15,13,30,291,661,13,38.78019836,971,1
2007,3,15,14,30,272,616,13,37.91502773,970,1
2007,3,15,15,30,237,532,13,36.52132031,970,1
2007,3,15,16,30,197,347,13,34.46123096,970,1
2007,3,15,17,30,88,55,16,31.9907491,970,1
2007,3,15,18,30,0,0,18,31.3638417,972,1
2007,3,15,19,30,0,0,17,30.8232946,972,1
2007,3,15,20,30,0,0,17,30.28757469,973,1
2007,3,15,21,30,0,0,17,29.72895329,973,1
2007,3,15,22,30,0,0,17,29.1585792,973,1
2007,3,15,23,30,0,0,17,28.24600352,972,1
2007,3,16,0,30,0,0,17,27.50669098,972,1
2007,3,16,1,30,0,0,18,26.77764973,971,1
2007,3,16,2,30,0,0,17,26.16564378,971,1
2007,3,16,3,30,0,0,17,25.51962576,972,1
2007,3,16,4,30,0,0,17,25.07184952,973,1
2007,3,16,5,30,0,0,17,24.54321973,974,1
2007,3,16,6,30,4,0,17,25.34866255,975,1
2007,3,16,7,30,119,240,16,28.027997,976,1
2007,3,16,8,30,200,440,15,31.51787639,976,2
2007,3,16,9,30,249,562,14,34.59511501,976,2
2007,3,16,10,30,279,634,14,36.840174,975,2
2007,3,16,11,30,295,671,14,38.37777728,974,2
2007,3,16,12,30,299,680,13,39.27084087,973,2
2007,3,16,13,30,292,664,12,39.35946813,972,1
2007,3,16,14,30,272,618,12,38.63928241,971,1
2007,3,16,15,30,238,534,12,37.16061268,970,1
2007,3,16,16,30,181,393,11,34.92397765,971,1
2007,3,16,17,30,86,165,15,32.1435433,971,1
2007,3,16,18,30,0,0,15,30.90400963,972,1
2007,3,16,19,30,0,0,15,30.21067233,973,1
2007,3,16,20,30,0,0,15,29.39111875,974,1
2007,3,16,21,30,0,0,14,28.47670656,974,2
2007,3,16,22,30,0,0,14,27.29033001,974,3
2007,3,16,23,30,0,0,15,26.03236596,974,3
2007,3,17,0,30,0,0,15,24.7905322,973,3
2007,3,17,1,30,0,0,16,23.72365737,973,2
2007,3,17,2,30,0,0,16,22.94840261,972,2
2007,3,17,3,30,0,0,17,22.36732359,972,2
2007,3,17,4,30,0,0,17,21.88715642,973,2
2007,3,17,5,30,0,0,17,21.54831906,973,1
2007,3,17,6,30,4,0,17,23.34776551,974,1
2007,3,17,7,30,125,221,16,27.2522521,975,1
2007,3,17,8,30,203,436,15,31.45855514,976,1
2007,3,17,9,30,252,565,14,34.70950655,976,1
2007,3,17,10,30,281,642,14,37.24926384,975,1
2007,3,17,11,30,297,678,13,38.95900533,974,1
2007,3,17,12,30,300,686,13,39.85566556,973,1
2007,3,17,13,30,293,669,12,39.91853632,972,1
2007,3,17,14,30,281,607,11,39.23027047,971,1
2007,3,17,15,30,238,538,11,37.77034005,970,1
2007,3,17,16,30,200,333,11,35.51667503,970,1
2007,3,17,17,30,88,58,15,32.52913051,971,1
2007,3,17,18,30,0,0,15,31.12516661,972,1
2007,3,17,19,30,0,0,15,30.24039817,972,2
2007,3,17,20,30,0,0,14,29.33005047,973,2
2007,3,17,21,30,0,0,14,28.2586587,973,3
2007,3,17,22,30,0,0,15,27.10988007,972,3
2007,3,17,23,30,0,0,16,25.93215433,972,3
2007,3,18,0,30,0,0,16,24.87549175,972,3
2007,3,18,1,30,0,0,17,24.02306223,971,3
2007,3,18,2,30,0,0,17,23.3289704,971,2
2007,3,18,3,30,0,0,17,22.78058117,971,2
2007,3,18,4,30,0,0,17,22.29660144,971,2
2007,3,18,5,30,0,0,17,21.96043096,971,2
2007,3,18,6,30,7,0,17,23.73554337,972,1
2007,3,18,7,30,127,106,17,27.7113128,973,1
2007,3,18,8,30,222,401,16,31.71092567,974,1
2007,3,18,9,30,251,568,15,35.15195542,974,1
2007,3,18,10,30,280,638,15,37.61237063,973,1
2007,3,18,11,30,296,673,14,39.23449278,972,1
2007,3,18,12,30,299,682,14,40.08349498,971,1
2007,3,18,13,30,292,665,13,40.25568274,970,1
2007,3,18,14,30,273,620,12,39.70487152,969,1
2007,3,18,15,30,238,538,12,38.3199214,969,1
2007,3,18,16,30,198,349,12,36.14746635,969,1
2007,3,18,17,30,88,60,15,33.21689393,969,1
2007,3,18,18,30,0,0,15,31.84811692,970,1
2007,3,18,19,30,0,0,15,30.96603672,971,2
2007,3,18,20,30,0,0,14,30.10042779,972,2
2007,3,18,21,30,0,0,14,29.1069739,972,2
2007,3,18,22,30,0,0,14,27.97177276,971,3
2007,3,18,23,30,0,0,14,26.77740917,971,3
2007,3,19,0,30,0,0,15,25.57994524,970,3
2007,3,19,1,30,0,0,15,24.5563539,970,3
2007,3,19,2,30,0,0,16,23.70632633,970,2
2007,3,19,3,30,0,0,16,23.03211661,970,2
2007,3,19,4,30,0,0,16,22.51059824,971,2
2007,3,19,5,30,0,0,16,22.16870281,972,2
2007,3,19,6,30,8,0,16,23.96445184,973,2
2007,3,19,7,30,128,228,16,27.93021496,974,2
2007,3,19,8,30,205,441,14,33.17607821,974,1
2007,3,19,9,30,253,568,13,37.2657835,974,1
2007,3,19,10,30,282,647,12,39.94947085,973,1
2007,3,19,11,30,298,682,11,41.55173559,972,0
2007,3,19,12,30,301,691,10,42.25602339,971,0
2007,3,19,13,30,294,673,9,42.15076838,970,0
2007,3,19,14,30,273,627,9,41.34534716,969,0
2007,3,19,15,30,240,544,8,39.69175219,969,1
2007,3,19,16,30,201,336,8,37.29255305,970,1
2007,3,19,17,30,89,61,13,34.06495587,971,1
2007,3,19,18,30,0,0,12,32.60276594,971,1
2007,3,19,19,30,0,0,12,31.70231277,972,2
2007,3,19,20,30,0,0,12,30.83789544,973,2
2007,3,19,21,30,0,0,11,29.89103888,973,3
2007,3,19,22,30,0,0,11,28.73693764,973,3
2007,3,19,23,30,0,0,12,27.44354299,972,3
2007,3,20,0,30,0,0,13,26.17145798,972,3
2007,3,20,1,30,0,0,14,25.03957616,971,3
2007,3,20,2,30,0,0,15,24.19111243,971,2
2007,3,20,3,30,0,0,15,23.54625846,971,2
2007,3,20,4,30,0,0,15,23.05464719,972,2
2007,3,20,5,30,0,0,15,22.69902715,973,2
2007,3,20,6,30,8,10,15,24.70260108,974,1
2007,3,20,7,30,128,222,15,28.61777222,975,1
2007,3,20,8,30,205,443,13,33.9821726,975,1
2007,3,20,9,30,253,570,11,37.97910563,975,1
2007,3,20,10,30,281,640,11,40.57850637,974,1
2007,3,20,11,30,296,675,10,42.23830257,973,1
2007,3,20,12,30,300,684,10,43.06515048,971,1
2007,3,20,13,30,293,667,9,43.11044018,970,1
2007,3,20,14,30,273,621,9,42.29629384,969,1
2007,3,20,15,30,239,538,9,40.63729457,969,1
2007,3,20,16,30,199,350,9,38.24154391,970,1
2007,3,20,17,30,90,62,12,34.98050218,971,1
2007,3,20,18,30,0,0,12,33.38895106,971,2
2007,3,20,19,30,0,0,12,32.45828418,972,2
2007,3,20,20,30,0,0,11,31.51845109,972,3
2007,3,20,21,30,0,0,12,30.42810116,972,3
2007,3,20,22,30,0,0,12,29.06896742,972,3
2007,3,20,23,30,0,0,13,27.73011371,972,3
2007,3,21,0,30,0,0,14,26.52944245,971,3
2007,3,21,1,30,0,0,14,25.61523118,971,2
2007,3,21,2,30,0,0,15,24.90877678,971,2
2007,3,21,3,30,0,0,15,24.33519601,971,1
2007,3,21,4,30,0,0,15,23.83281944,971,1
2007,3,21,5,30,0,0,15,23.52117816,972,1
2007,3,21,6,30,9,12,15,25.52397356,973,1
2007,3,21,7,30,135,171,14,29.60611396,974,1
2007,3,21,8,30,206,445,13,34.04162558,975,1
2007,3,21,9,30,260,555,12,37.29720485,975,1
2007,3,21,10,30,280,635,12,39.67984324,974,1
2007,3,21,11,30,295,670,12,41.28018798,973,1
2007,3,21,12,30,299,678,12,42.12711041,972,1
2007,3,21,13,30,291,661,11,42.17822314,971,1
2007,3,21,14,30,272,616,11,41.41418376,970,1
2007,3,21,15,30,238,533,11,39.913418,969,1
2007,3,21,16,30,199,351,11,37.69582628,970,1
2007,3,21,17,30,90,64,12,34.71772005,970,2
2007,3,21,18,30,0,0,13,33.1453211,971,2
2007,3,21,19,30,0,0,13,32.11233493,972,3
2007,3,21,20,30,0,0,14,30.86006098,972,4
2007,3,21,21,30,0,0,16,29.38479141,973,4
2007,3,21,22,30,0,0,17,28.0357164,973,4
2007,3,21,23,30,0,0,17,26.9595849,972,3
2007,3,22,0,30,0,0,17,26.05885721,972,3
2007,3,22,1,30,0,0,17,25.34501623,972,3
2007,3,22,2,30,0,0,18,24.73460209,971,3
2007,3,22,3,30,0,0,18,24.25600339,972,2
2007,3,22,4,30,0,0,19,23.99079147,972,2
2007,3,22,5,30,0,0,19,23.83363751,973,2
2007,3,22,6,30,10,13,20,25.13780053,974,2
2007,3,22,7,30,134,86,19,28.27372186,975,2
2007,3,22,8,30,235,68,18,32.48776554,975,2
2007,3,22,9,30,325,411,16,36.16760818,976,2
2007,3,22,10,30,279,629,14,39.08456395,975,2
2007,3,22,11,30,294,664,13,41.05953841,974,1
2007,3,22,12,30,298,672,13,41.97878215,972,1
2007,3,22,13,30,290,655,12,42.14184049,972,1
2007,3,22,14,30,271,609,12,41.43860627,971,1
2007,3,22,15,30,236,526,12,39.96183597,971,0
2007,3,22,16,30,180,387,12,37.71269628,971,0
2007,3,22,17,30,91,65,18,35.04362907,972,0
2007,3,22,18,30,0,0,18,33.70630273,973,0
2007,3,22,19,30,0,0,16,33.34032796,974,1
2007,3,22,20,30,0,0,14,32.77103529,974,1
2007,3,22,21,30,0,0,14,31.89882751,974,2
2007,3,22,22,30,0,0,14,30.22386277,974,2
2007,3,22,23,30,0,0,15,28.47203547,974,3
2007,3,23,0,30,0,0,16,27.09747166,974,2
2007,3,23,1,30,0,0,17,26.03446428,973,2
2007,3,23,2,30,0,0,17,25.26983791,973,2
2007,3,23,3,30,0,0,17,24.63708088,973,2
2007,3,23,4,30,0,0,18,24.14149753,974,2
2007,3,23,5,30,0,0,18,23.83633151,974,2
2007,3,23,6,30,12,0,18,25.66104691,975,2
2007,3,23,7,30,141,133,16,29.47085887,976,2
2007,3,23,8,30,205,451,15,33.47206517,976,1
2007,3,23,9,30,252,566,14,37.35127179,976,1
2007,3,23,10,30,280,634,13,40.44537649,975,1
2007,3,23,11,30,295,668,13,42.2250486,974,1
2007,3,23,12,30,299,676,12,43.005299,973,1
2007,3,23,13,30,291,659,12,42.91451505,971,1
2007,3,23,14,30,272,614,12,42.11818937,971,1
2007,3,23,15,30,237,531,12,40.53081615,971,1
2007,3,23,16,30,181,391,12,38.23003199,971,0
2007,3,23,17,30,92,66,14,35.30429095,971,1
2007,3,23,18,30,0,0,14,34.35299791,972,2
2007,3,23,19,30,0,0,13,33.82065727,973,2
2007,3,23,20,30,0,0,13,32.94246119,973,3
2007,3,23,21,30,0,0,13,31.84788807,974,3
2007,3,23,22,30,0,0,14,30.29025151,974,4
2007,3,23,23,30,0,0,15,28.70108089,974,3
2007,3,24,0,30,0,0,15,27.49629992,973,3
2007,3,24,1,30,0,0,16,26.61209477,973,3
2007,3,24,2,30,0,0,16,25.93851362,973,2
2007,3,24,3,30,0,0,16,25.41507754,973,2
2007,3,24,4,30,0,0,16,25.00723889,973,2
2007,3,24,5,30,0,0,16,24.79507918,974,2
2007,3,24,6,30,12,17,16,26.863318,974,2
2007,3,24,7,30,142,123,14,31.23251513,975,2
2007,3,24,8,30,263,79,12,36.0418413,975,2
2007,3,24,9,30,362,128,11,39.45235846,975,2
2007,3,24,10,30,425,199,11,41.77081428,975,2
2007,3,24,11,30,460,129,11,43.19107639,974,2
2007,3,24,12,30,461,98,11,43.76538821,973,2
2007,3,24,13,30,423,344,11,43.54804063,972,2
2007,3,24,14,30,387,308,11,42.59686028,971,1
2007,3,24,15,30,298,344,11,40.60468651,970,1
2007,3,24,16,30,212,204,11,38.22505712,970,1
2007,3,24,17,30,88,37,14,36.47321418,971,1
2007,3,24,18,30,0,0,14,35.65307169,971,1
2007,3,24,19,30,0,0,15,34.99649182,972,1
2007,3,24,20,30,0,0,15,34.37906331,972,1
2007,3,24,21,30,0,0,13,33.73792068,972,1
2007,3,24,22,30,0,0,13,33.02711713,972,1
2007,3,24,23,30,0,0,13,32.37352541,971,2
2007,3,25,0,30,0,0,13,31.66910342,971,2
2007,3,25,1,30,0,0,13,31.04701307,970,1
2007,3,25,2,30,0,0,13,30.34772817,970,1
2007,3,25,3,30,0,0,14,29.64462922,970,1
2007,3,25,4,30,0,0,14,28.96593388,970,1
2007,3,25,5,30,0,0,15,28.33694799,971,1
2007,3,25,6,30,13,0,13,29.74004886,971,1
2007,3,25,7,30,141,194,12,32.54756271,972,0
2007,3,25,8,30,209,454,10,36.41584108,972,0
2007,3,25,9,30,258,569,9,39.83940048,973,1
2007,3,25,10,30,305,608,9,42.68253258,972,1
2007,3,25,11,30,297,676,8,44.53414691,971,1
2007,3,25,12,30,300,683,8,45.19108488,970,1
2007,3,25,13,30,293,666,8,45.04139183,969,1
2007,3,25,14,30,273,620,8,43.9276038,968,1
2007,3,25,15,30,238,536,8,42.46616653,967,1
2007,3,25,16,30,201,346,8,40.16202166,968,1
2007,3,25,17,30,90,55,11,37.06506452,968,1
2007,3,25,18,30,0,0,11,35.43048072,969,1
2007,3,25,19,30,0,0,13,34.46447591,969,1
2007,3,25,20,30,0,0,11,33.59361237,970,1
2007,3,25,21,30,0,0,12,32.59658515,970,1
2007,3,25,22,30,0,0,11,31.62944819,970,1
2007,3,25,23,30,0,0,13,30.57083448,969,1
